name,winery,year,rating,num_ratings,price,type,region
Corbières 2016,Château Etang des Colombes,2016,3.5,181,6.73,Red,corbieres
G.V.B Red 2013,Vergelegen,2013,4.2,181,46.0,Red,stellenbosch
Pietro Dal Cero Amarone della Valpolicella 2012,Cà dei Frati,2012,4.4,181,57.9,Red,amarone della valpolicella
Premium 50 Barricas Syrah 2015,Alceño,2015,3.9,181,10.95,Red,jumilla
Ghenos Primitivo di Manduria 2017,Torrevento,2017,4.0,181,7.9,Red,primitivo di manduria
Rosso di Montepulciano 2015,Contucci,2015,3.7,181,15.5,Red,rosso di montepulciano
Valpolicella Classico 2018,Ca La Bionda,2018,3.8,181,11.0,Red,valpolicella classico
Negroamaro Puglia 2017,Epicuro,2017,3.9,181,5.9,Red,puglia
Il Bosco Amarone Della Valpolicella Classico 2011,Cesari,2011,4.2,181,44.9,Red,amarone della valpolicella classico
Gaivosa Primeiros Anos 2015,Alves de Sousa,2015,3.9,181,13.16,Red,douro
Beaujolais-Villages 2018,Joseph Drouhin,2018,3.5,181,9.65,Red,beaujolais-villages
Adrianna Vineyard Mundus Bacillus Terrae Malbec 2013,Catena Zapata,2013,4.6,181,273.71,Red,tupungato
Bordeaux Supérieur 2017,Château Landonnet,2017,3.5,181,8.78,Red,bordeaux superieur
Domaine du Clos des Tourelles Gigondas 2015,Famille Perrin,2015,4.2,181,46.79,Red,gigondas
Amarone della Valpolicella 2014,Casa Vinicola Bennati,2014,4.3,181,30.62,Red,amarone della valpolicella
Pomerol 2010,Château Certan de May,2010,4.4,181,119.0,Red,pomerol
Quimera 2013,Achaval-Ferrer,2013,4.2,1817,32.5,Red,mendoza
Langhe Rosso 2017,G.D. Vajra,2017,3.8,1817,14.16,Red,langhe
Red Blend 2017,Prayers Of Sinners & Saints,2017,3.9,1819,10.89,Red,washington
Froi Barbera d'Alba Superiore 2017,Rivetti Massimo,2017,3.7,182,10.63,Red,barbera d'alba
La Gioia Toscana 2014,Riecine,2014,4.3,182,44.9,Red,toscana
Rosso di Montalcino 2017,Pietroso,2017,3.9,182,20.37,Red,rosso di montalcino
Valdeorras Mencia 2017,Joaquín Rebolledo,2017,3.6,182,10.75,Red,valdeorras
Mácula 2012,Bodega Tandem,2012,3.9,182,17.09,Red,navarra
Bembibre Mencía 2015,Dominio de Tares,2015,4.0,182,31.9,Red,bierzo
Domaine Ceptura Rouge 2015,Davino,2015,4.0,182,26.9,Red,dealu mare
Chocolate Shiraz 2017,Diemersfontein,2017,3.9,182,9.95,Red,wellington
Valpolicella Classico Le Caleselle 2017,Santi,2017,3.4,182,9.99,Red,valpolicella classico
Pessac-Léognan (Grand Cru Classé de Graves) 2012,Château La Mission Haut-Brion,2012,4.5,182,258.3,Red,pessac-leognan
Saint-Émilion Grand Cru 2015,Château Grand Barrail Lamarzelle Figeac,2015,3.8,182,23.29,Red,saint-emilion grand cru
Zweigelt 2017,Weingut Bründlmayer,2017,3.6,182,13.57,Red,niederosterreich
Amado Sur 2014,Trivento,2014,3.7,1825,14.49,Red,mendoza
Châteauneuf-du-Pape Rouge 2016,Château de Nalys,2016,4.2,183,66.0,Red,chateauneuf-du-pape
Limited Selection Cabernet Sauvignon - Carmenère 2018,Montes,2018,3.7,183,8.72,Red,colchagua valley
Kai Carmenère 2014,Errazuriz,2014,4.4,183,109.0,Red,aconcagua valley
Réserve Spéciale Merlot 2017,Gérard Bertrand,2017,3.3,183,8.32,Red,pays d'oc
Castel Firmian Lagrein Trentino 2017,Mezzacorona,2017,3.8,183,7.66,Red,trentino
Lu Ceppu Riserva Salice Salentino 2015,Masca del Tacco,2015,4.0,183,15.49,Red,salice salentino
Nero d'Avola 2017,Morgante,2017,3.8,183,8.5,Red,sicilia
Haiku 2014,Castello di Ama,2014,4.1,183,98.58,Red,toscana
Jardin de Jules 2016,Domaine de la Clapière,2016,3.6,183,9.6,Red,pays d'oc
The Motorcycle Marvel 2016,Nederburg,2016,3.8,183,18.42,Red,coastal region
Llenca Plana Montsant 2017,Terra de Falanis,2017,4.0,183,11.5,Red,montsant
Freestone-Occidental Pinot Noir 2017,Occidental,2017,4.3,183,80.24,Red,sonoma coast
Douro Fabelhaft Tinto 2017,Niepoort,2017,3.8,1835,9.7,Red,douro
Tinto 2013,Cortes de Cima,2013,4.0,1835,14.62,Red,alentejano
Woodcutter's Shiraz 2017,Torbreck,2017,3.9,1838,24.75,Red,barossa valley
Re Manfredi Aglianico del Vulture 2015,Terre degli Svevi,2015,3.8,184,11.85,Red,aglianico del vulture
Ronnie Melck Shiraz 2016,Muratie,2016,3.8,184,14.19,Red,stellenbosch
Fleurie 2017,Terres Dorées,2017,3.8,184,17.9,Red,fleurie
Estate Pinot Noir 2015,Springfield Estate,2015,3.9,184,29.49,Red,robertson
TD9 2017,Shafer,2017,4.1,184,65.0,Red,napa valley
Corasco 2015,Tedeschi,2015,3.7,184,12.5,Red,delle venezie
Pomerol 2012,Clos du Clocher,2012,4.0,184,68.23,Red,pomerol
Pinot Noir 2015,Palliser Estate,2015,3.7,184,29.9,Red,martinborough
Merlot 2013,Enate,2013,4.0,184,35.69,Red,somontano
Haut Roc Blanquant Saint-Émilion Grand Cru 2014,Château Belair-Monange,2014,3.9,184,37.04,Red,saint-emilion grand cru
Saint-Émilion Grand Cru (Grand Cru Classé) 2005,Château Dassault,2005,4.2,184,69.95,Red,saint-emilion grand cru
Papagena Barbera d'Alba Superiore 2014,Fontanafredda,2014,3.7,184,16.32,Red,barbera d'alba
Glicine Rosso 2017,Corvo,2017,3.5,184,6.78,Red,terre siciliane
Prima 2015,Château Carignan,2015,4.1,184,27.95,Red,cadillac - cotes de bordeaux
Crognolo Toscana 2015,Tenuta Sette Ponti,2015,4.0,1841,18.92,Red,toscana
Tinto (Malbec) 2018,Amalaya,2018,3.7,1844,8.62,Red,salta
Brunello di Montalcino 2013,Val di Suga,2013,4.0,1848,34.0,Red,brunello di montalcino
Private Selection Vinhas Velhas Tinto 2015,Paulo Laureano,2015,4.0,185,15.6,Red,alentejo
Rasteau 2017,Domaine de Beaurenard,2017,3.8,185,17.0,Red,rasteau
Ònix Clàssic 2017,Vinícola del Priorat,2017,3.6,185,10.95,Red,priorat
Via Terra Garnatxa Negra 2017,Edetària,2017,3.6,185,8.28,Red,catalunya
La Gioia Toscana 2012,Riecine,2012,4.3,185,45.9,Red,toscana
Amarone della Valpolicella Classico Riserva (Sergio Zenato) 2013,Zenato,2013,4.5,185,64.03,Red,amarone della valpolicella classico
Saint-Émilion Grand Cru (Grand Cru Classé) 2001,Château Quinault l'Enclos,2001,4.0,185,81.9,Red,saint-emilion grand cru
Vacqueyras La Grangelière 2017,Pierre Amadieu,2017,3.9,185,15.5,Red,vacqueyras
Toscana Rosso 2013,Tenuta Il Poggione,2013,3.5,185,10.69,Red,toscana
Indaco 2013,Tenuta dei Sette Cieli,2013,4.2,185,34.89,Red,toscana
Roquers de Porrera 2015,L'Encastell,2015,4.2,185,41.71,Red,priorat
Five 2016,Constantia Glen,2016,4.4,185,28.9,Red,constantia
Vosne-Romanée 2015,Joseph Drouhin,2015,4.2,185,85.78,Red,vosne-romanee
Librante Primitivo di Manduria 2016,Luca Attanasio,2016,4.3,185,34.12,Red,primitivo di manduria
12 e Mezzo Negroamaro del Salento 2018,Varvaglione,2018,4.0,185,7.31,Red,salento
Ca' de' Rocchi Amarone della Valpolicella La Bastia 2016,Tinazzi,2016,4.3,185,39.95,Red,amarone della valpolicella
Pomerol 2008,Château Gombaude-Guillot,2008,4.1,185,65.23,Red,pomerol
Cubardi Primitivo 2017,Schola Sarmenti,2017,4.4,185,14.35,Red,salento
Unico 2006,Vega Sicilia,2006,4.7,1852,329.0,Red,ribera del duero
Brunello di Montalcino 2012,Castiglion del Bosco,2012,4.2,1854,33.95,Red,brunello di montalcino
Tenuta Nuova Brunello di Montalcino 2012,Casanova di Neri,2012,4.5,1856,89.0,Red,brunello di montalcino
Navarra Tinto Roble 2016,Pagos de Aráiz,2016,3.4,186,6.33,Red,navarra
Broquel Malbec 2018,Trapiche,2018,3.8,186,10.5,Red,mendoza
Family Vineyards Pinot Noir 2015,Miolo,2015,3.2,186,9.9,Red,rio grande do sul
The Dead Arm Shiraz 2017,d'Arenberg,2017,4.2,186,105.26,Red,mclaren vale
Rocche del Santo Barbera d'Alba Superiore 2013,Brandini,2013,3.7,186,14.84,Red,barbera d'alba
Laccento Ruché di Castagnole Monferrato 2018,Montalbera,2018,3.9,186,21.9,Red,ruche
5 Merlot 2016,Abadal,2016,3.9,186,12.9,Red,pla de bages
Amarone della Valpolicella 2015,Botticato,2015,3.8,186,24.95,Red,amarone della valpolicella
Cabernet Sauvignon 2017,Robert Mondavi,2017,4.1,186,32.66,Red,napa valley
Arcane V Le Pape 2010,Xavier Vignon,2010,4.4,186,99.95,Red,chateauneuf-du-pape
L'Ancien Vieilles Vignes Beaujolais 2018,Terres Dorées,2018,3.7,186,12.9,Red,beaujolais
Bayamore Rosso di Rossi 2017,Firriato,2017,4.1,186,13.99,Red,sicilia
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2013,Château Cheval Blanc,2013,4.5,186,485.45,Red,saint-emilion grand cru
Chianti Classico 2015,Castello di Uzzano,2015,3.8,186,13.99,Red,chianti classico
Merlot 2016,Paul Mas,2016,3.4,186,5.31,Red,pays d'oc
Campogiovanni Brunello di Montalcino 2015,San Felice,2015,4.2,186,34.02,Red,brunello di montalcino
Carpe Diem Reserve Pinotage 2017,Diemersfontein,2017,4.2,186,18.5,Red,wellington
Rafaèl Valpolicella Classico Superiore 2017,Tommasi,2017,3.9,1860,12.5,Red,valpolicella classico
Max Reserva Cabernet Sauvignon 2017,Errazuriz,2017,3.7,1861,14.13,Red,aconcagua valley
Grand Cru Maipo 2014,Caballo Loco,2014,4.4,1862,27.2,Red,maipo valley
Esporão Reserva Tinto 2017,Esporão,2017,4.2,1863,17.5,Red,alentejo
Pessac-Léognan 2013,Château Haut-Bailly,2013,3.8,187,86.76,Red,pessac-leognan
Viñas Viejas Tempranillo 2016,Leda,2016,3.9,187,29.9,Red,castilla y leon
Vigna San Francesco Cabernet Sauvignon 2015,Tasca d'Almerita,2015,4.1,187,31.91,Red,sicilia
Ribera del Duero Roble Marqués de Pluma 2018,Pinord,2018,3.8,187,7.85,Red,ribera del duero
Pessac-Léognan 2013,Château La Garde,2013,4.0,187,31.9,Red,pessac-leognan
Kepos 2010,Ampeleia,2010,3.8,187,14.57,Red,costa toscana
Cabernet Franc 2013,Raats,2013,3.9,187,35.0,Red,stellenbosch
Malabrigo Ribera del Duero 2015,Cepa 21,2015,4.3,187,48.45,Red,ribera del duero
1300 Cabernet Sauvignon 2018,Andeluna,2018,3.7,187,7.7,Red,tupungato
Côtes de Bordeaux 2016,Château Réaut,2016,4.0,187,13.95,Red,cotes de bordeaux
Toscana 2007,Poggio delle Faine,2007,3.7,187,22.32,Red,toscana
Pauillac (Grand Cru Classé) 2016,Château Batailley,2016,4.2,187,65.0,Red,pauillac
Légende (R) Médoc 2015,Barons de Rothschild (Lafite),2015,3.7,187,16.5,Red,medoc
Barolo 2009,Mauro Molino,2009,4.0,187,59.0,Red,barolo
Veraton Garnacha 2016,Alto Moncayo,2016,4.3,1874,26.31,Red,campo de borja
Rioja Gran Reserva 904 2010,La Rioja Alta,2010,4.4,1877,41.99,Red,rioja
Old Vine Zinfandel 2018,Gnarly Head,2018,3.8,1878,12.11,Red,lodi
Shiraz 2015,Two Vines,2015,3.8,188,8.35,Red,columbia valley
Merlot 2018,Canyon Road,2018,3.6,188,6.21,Red,california
Crianza 2016,Abadal,2016,3.7,188,8.28,Red,pla de bages
Château Romassan Rouge 2015,Domaines Ott,2015,4.0,188,33.04,Red,bandol
Purple Angel 2017,Montes,2017,4.4,188,55.0,Red,colchagua valley
Pomar do Espírito Santo Reserva 2016,Manz,2016,4.1,188,26.9,Red,lisboa
Saint-Estephe de Calon-Ségur 2015,Château Calon-Ségur,2015,3.7,188,36.11,Red,saint-estephe
Médoc 2016,Château La Gorce,2016,3.7,188,12.0,Red,medoc
Pomerol 2007,Château Certan de May,2007,4.1,188,106.78,Red,pomerol
Reserva Cabernet Franc 2014,Argento,2014,3.5,188,17.59,Red,mendoza
Saint-Émilion Grand Cru (Grand Cru Classé) 2016,Château Fonplégade,2016,4.3,188,49.5,Red,saint-emilion grand cru
Trefilari Primitivo 2018,Cantina Sampietrana,2018,4.2,188,9.8,Red,salento
Piano dei Daini Etna Rosso 2016,Tenute Bosco,2016,3.8,188,24.73,Red,etna
Lagrein Alto Adige Riserva Castel Ringberg 2015,Elena Walch,2015,4.2,188,34.8,Red,sudtirol - alto adige
Cantodoro 2015,Feudo Arancio,2015,3.8,188,9.12,Red,sicilia
Châteauneuf-du-Pape 2017,Château Sixtine,2017,4.3,188,50.56,Red,chateauneuf-du-pape
Reserva 2014,Viña Albali,2014,3.3,1885,4.75,Red,valdepenas
Haut-Médoc 2008,Château Peyrabon,2008,3.6,189,17.4,Red,haut-medoc
Foresco 2017,Barberani,2017,3.7,189,8.9,Red,lago di corbara
Haut-Médoc 2012,Château Beyzac,2012,3.5,189,12.49,Red,haut-medoc
Pinotage 2019,Beyerskloof,2019,3.6,189,8.5,Red,stellenbosch
Passi di Orma Bolgheri 2017,Orma,2017,4.1,189,25.12,Red,bolgheri
Señorío de Otazu 2010,Bodega Otazu,2010,4.1,189,15.59,Red,otazu
Brunello di Montalcino 2015,Castiglion del Bosco,2015,4.3,189,42.79,Red,brunello di montalcino
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2013,Château Troplong Mondot,2013,4.3,189,103.42,Red,saint-emilion grand cru
Margaux 2016,Château Siran,2016,3.8,189,38.94,Red,margaux
Saumur 2016,Langlois-Chateau,2016,3.7,189,12.14,Red,saumur
Barrel Monkeys Shiraz 2018,RedHeads,2018,3.8,189,14.9,Red,mclaren vale
Saint-Émilion Grand Cru (Grand Cru Classé) 2005,Château l'Arrosee,2005,4.4,189,79.95,Red,saint-emilion grand cru
Chianti Classico Riserva 2014,Villa Cerna,2014,3.9,189,27.32,Red,chianti classico
Ventoux 2018,Famille Perrin,2018,3.6,189,5.71,Red,ventoux
Pauillac (Grand Cru Classé) 2013,Château Duhart-Milon,2013,4.1,189,89.9,Red,pauillac
Garnacha Tinta 2017,La Picossa,2017,3.4,189,9.34,Red,terra alta
Zweigelt 2016,Scheiblhofer,2016,3.7,189,21.93,Red,neusiedlersee
Donzel Reserva Tinto 2007,Vinhas da Ciderma,2007,3.6,189,11.45,Red,douro
Tempranillo Crianza 2016,Finca Antigua,2016,3.5,189,6.96,Red,la mancha
Salice Salentino Riserva 2015,Leone de Castris,2015,3.9,1895,12.79,Red,salice salentino
Margaux (Grand Cru Classé) 2011,Château Giscours,2011,4.2,1896,58.0,Red,margaux
Cabernet Sauvignon 2016,Ghost Pines,2016,3.8,1898,13.9,Red,north coast
Endinger Engelsberg Spätburgunder Trocken 2016,Knab,2016,3.6,190,11.21,Red,baden
Prados Colección Garnacha 2016,Pagos del Moncayo,2016,3.9,190,12.9,Red,campo de borja
Bin 128 Shiraz 2017,Penfolds,2017,4.0,190,50.85,Red,coonawarra
Hermitage 2014,E. Guigal,2014,4.1,190,55.37,Red,hermitage
Tributo Malbec 2016,Caliterra,2016,3.8,190,10.23,Red,colchagua valley
Cabernet Sauvignon 2017,Mercer Bros.,2017,3.8,190,18.8,Red,horse heaven hills
Río de Los Pájaros Reserve Tannat 2016,Pisano,2016,3.9,190,13.09,Red,progreso
Cerasuolo di Vittoria 2018,Planeta,2018,3.7,190,10.52,Red,cerasuolo di vittoria
Pomerol 2008,Château Bourgneuf (Vieux Château Bourgneuf),2008,3.9,190,43.9,Red,pomerol
Pitti 2018,Pittnauer,2018,3.7,190,7.87,Red,burgenland
Vigne de l'Enfant Jésus Beaune 1er Cru 'Les Grèves' 2016,Bouchard Père & Fils,2016,4.4,190,96.9,Red,beaune 1er cru 'les greves'
Chianti Classico Riserva 2013,Monte Guelfo,2013,3.4,190,15.51,Red,chianti classico
Margaux (Grand Cru Classé) 2015,Château Marquis d'Alesme,2015,4.0,190,56.95,Red,margaux
Rubin Carnuntum 2017,Markowitsch,2017,3.7,190,12.3,Red,carnuntum
Gran Dante Malbec 2016,Dante Robino,2016,4.1,190,31.57,Red,mendoza
Saint-Estèphe (Grand Cru Classé) 2016,Château Lafon-Rochet,2016,3.9,190,61.22,Red,saint-estephe
Arcane XV Le Diable 2015,Xavier Vignon,2015,4.0,1900,17.95,Red,vin de france
Phantom 2016,Bogle,2016,4.0,1906,23.09,Red,california
Rubicon 2013,Meerlust,2013,4.2,1908,31.9,Red,stellenbosch
Malbec 2018,Neethlingshof Estate,2018,4.1,191,11.5,Red,stellenbosch
Hommage à Jacques Perrin Châteauneuf-du-Pape 2014,Château de Beaucastel,2014,4.5,191,320.71,Red,chateauneuf-du-pape
Shiraz 2016,Alto Estate,2016,3.9,191,16.88,Red,stellenbosch
Grenache - Mourvedre - Shiraz 2016,Schild Estate,2016,3.5,191,15.9,Red,barossa valley
Shymer Syrah - Merlot 2014,Baglio di Pianetto,2014,3.8,191,10.9,Red,terre siciliane
El Politico Garnacha 2017,Baltasar Gracián,2017,3.6,191,6.33,Red,calatayud
Saint-Julien (Grand Cru Classé) 2016,Château Gruaud Larose,2016,4.2,191,118.99,Red,saint-julien
Terroir du Trias Bandol Rouge 2011,Domaine de Terrebrune,2011,4.0,191,48.9,Red,bandol
Rosso di Montalcino 2018,Col d'Orcia,2018,3.5,191,12.9,Red,rosso di montalcino
Monte Clavijo Rioja Tempranillo 2018,Castillo Clavijo,2018,3.4,191,5.8,Red,rioja
Cotis Primitivo di Manduria 2016,Pietra Pura,2016,4.3,191,19.4,Red,primitivo di manduria
Il Bosco Syrah 2013,Tenimenti d’Alessandro,2013,4.1,191,29.05,Red,cortona
I Tre Vescovi Barbera d'Asti Superiore 2017,Vinchio - Vaglio Serra,2017,3.7,191,10.0,Red,barbera d'asti
Rocca Guicciarda Chianti Classico Riserva 2014,Ricasoli,2014,3.7,1913,15.76,Red,chianti classico
Costasera Amarone della Valpolicella Classico 2015,Masi,2015,4.3,1915,38.69,Red,amarone della valpolicella classico
Director's Cut Cabernet Sauvignon 2016,Francis Ford Coppola,2016,4.0,1918,29.9,Red,alexander valley
Margaux (Grand Cru Classé) 2014,Château Desmirail,2014,3.9,192,46.7,Red,margaux
Chevalier de Lascombes Margaux 2016,Château Lascombes,2016,3.7,192,49.44,Red,margaux
Pessac-Léognan 2016,Château Carbonnieux,2016,3.9,192,63.66,Red,pessac-leognan
Morellino di Scansano 2018,Terenzi,2018,3.7,192,10.5,Red,morellino di scansano
Cantaloro Toscana Rosso 2012,Avignonesi,2012,3.6,192,11.59,Red,toscana
Crianza Garnacha 2015,El Coto,2015,3.7,192,9.5,Red,rioja
Château Corton Grancey Grand Cru 2010,Louis Latour,2010,4.3,192,91.2,Red,corton grand cru
Dolcetto d’Alba dei Grassi 2017,Elio Grasso,2017,3.9,192,16.62,Red,dolcetto d'alba
Brunello di Montalcino 2014,Capanna,2014,4.1,192,42.9,Red,brunello di montalcino
Terroir Languedoc (Syrah - Grenache) 2017,Gérard Bertrand,2017,4.0,1921,10.42,Red,languedoc
Pinot Noir 2014,Domaine Drouhin,2014,4.1,1921,46.79,Red,dundee hills
Red 2013,Viñedo Chadwick,2013,4.6,193,193.01,Red,maipo valley
Chianti Classico 2016,Capraia,2016,3.7,193,15.16,Red,chianti classico
Saint-Estèphe (Grand Cru Classé) 2015,Château Montrose,2015,4.3,193,167.95,Red,saint-estephe
Châteauneuf-du-Pape Vieilles Vignes 2016,Domaine de la Janasse,2016,4.2,193,84.0,Red,chateauneuf-du-pape
Villa Barbi Umbria Rosso 2016,Decugnano dei Barbi,2016,4.0,193,8.95,Red,umbria
Goimajor Cannonau di Sardegna 2016,Trexenta,2016,3.2,193,7.95,Red,cannonau di sardegna
Listán Negro 2017,El Grifo,2017,3.3,193,13.99,Red,lanzarote
Pauillac (Grand Cru Classé) 2015,Château Duhart-Milon,2015,4.1,193,117.76,Red,pauillac
Zweigelt 2017,Zantho,2017,3.5,193,8.18,Red,burgenland
Syrah Pago Garduña 2015,Abadia Retuerta,2015,4.2,193,87.37,Red,castilla y leon
Zweigelt 2017,Jurtschitsch,2017,3.6,193,8.89,Red,kamptal
Botrosecco Maremma Toscana 2017,Le Mortelle,2017,3.9,193,17.99,Red,maremma toscana
Via Terra Garnatxa Negra 2018,Edetària,2018,3.5,193,9.5,Red,catalunya
The Brew Master 2016,Nederburg,2016,4.0,193,17.16,Red,coastal region
Musso Merlot 2016,Casa Rojo,2016,3.4,193,6.54,Red,castilla
Margaux (Grand Cru Classé) 2016,Château d'Issan,2016,4.2,193,107.79,Red,margaux
Le Manpôt Rouge 2017,Bassac,2017,3.9,193,9.55,Red,cotes de thongue
Selvarossa Riserva 2012,Cantine due Palme,2012,4.1,1937,35.0,Red,salice salentino
Tinto (Touriga Nacional - Syrah - Aragonez) 2018,Ciconia,2018,3.7,1939,4.92,Red,alentejano
Gevrey-Chambertin 2012,Domaine Thierry Mortet,2012,3.9,194,34.89,Red,gevrey-chambertin
Shiraz 2017,Protea,2017,3.5,194,8.95,Red,swartland
Redmont 2016,Markowitsch,2016,4.0,194,18.9,Red,carnuntum
Millennium 2017,La Motte Wine Estate,2017,3.5,194,12.49,Red,franschhoek
Saint-Émilion Grand Cru (Grand Cru Classé) 2009,Château Bellevue,2009,4.2,194,82.6,Red,saint-emilion grand cru
The Laughing Magpie Shiraz - Viognier 2007,d'Arenberg,2007,3.9,194,47.5,Red,mclaren vale
Antu Cabernet Sauvignon 2015,MontGras,2015,3.8,194,12.5,Red,maipo valley
Syrah 2017,Paladin,2017,4.0,194,7.63,Red,delle venezie
Méthode Ancienne Cabernet Sauvignon 2009,Springfield Estate,2009,4.4,194,32.0,Red,robertson
Syrah 2018,Delas,2018,3.8,194,6.73,Red,ardeche
Vudu Syrah 2018,Lagoalva,2018,3.6,194,9.39,Red,tejo
Clos de Torribas Crianza Tempranillo 2016,Pinord,2016,3.6,1945,4.9,Red,penedes
Grand Cru Limarí 2014,Caballo Loco,2014,4.4,1947,27.2,Red,limari valley
Pinot Noir 2017,Meiomi,2017,4.1,19489,26.55,Red,california
Pecan Stream Pebble Hill 2016,Waterford Estate,2016,3.8,195,11.5,Red,stellenbosch
Côte de Beaune Villages 2015,Louis Jadot,2015,3.7,195,22.3,Red,cote de beaune villages
Prestige Rouge 2018,Minuty,2018,4.1,195,18.84,Red,cotes de provence
Postcard Series Pinot Noir 2016,Stark-Condé,2016,3.7,195,13.99,Red,elgin
Bourgogne Pinot Noir 2016,Domaine Henri Boillot,2016,3.9,195,27.9,Red,bourgogne
Valpolicella Classico 2018,Stefano Accordini,2018,3.6,195,9.2,Red,valpolicella classico
Echo de Lynch-Bages Pauillac 2016,Château Lynch-Bages,2016,4.1,195,72.4,Red,pauillac
Meruge Tinto 2016,Lavradores de Feitoria,2016,4.2,195,23.4,Red,douro
Pin 2009,La Spinetta,2009,4.1,195,108.33,Red,monferrato
Appassimento Rosso 2017,Passo Grande,2017,4.0,195,7.28,Red,puglia
Tinto 2017,Sexy,2017,3.7,195,9.75,Red,alentejo
Chianti Classico Riserva Misciano 2015,Borgo Scopeto,2015,3.8,195,17.5,Red,chianti classico
La Segreta Il Rosso 2015,Planeta,2015,3.5,1959,11.61,Red,sicilia
Riserva 2017,Doppio Passo,2017,4.1,196,9.98,Red,brindisi
Sangiovese 2018,Di Majo Norante,2018,3.9,196,6.9,Red,terre degli osci
Shiraz 2017,Tokara,2017,3.6,196,19.99,Red,stellenbosch
Castel del Monte Bolonero 2018,Torrevento,2018,3.5,196,5.95,Red,castel del monte
Pomerol 2015,Château Hermitage Mazeyres,2015,3.8,196,25.75,Red,pomerol
Vigne Vecchie Primitivo di Manduria 2016,Vigneti del Salento,2016,4.4,196,18.4,Red,primitivo di manduria
Tapada de Villar Reserva 2014,Herdade Penedo Gordo,2014,4.2,196,18.94,Red,alentejo
Veneto Alzero Cabernet 2005,Quintarelli Giuseppe,2005,4.7,196,383.15,Red,veneto
De Bvris Amarone della Valpolicella Classico Riserva 2008,Tommasi,2008,4.6,196,249.0,Red,amarone della valpolicella classico
Salice Salentino Liante 2016,Castello Monaci,2016,3.6,196,6.95,Red,salice salentino
Rioja Tempranillo 2018,Beronia,2018,3.7,196,6.8,Red,rioja
Clos Abella Selección Especial 2013,Marco Abella,2013,4.2,196,50.09,Red,priorat
Colheita Alentejano Tinto 2016,Monte Cascas,2016,3.6,196,9.65,Red,alentejano
Amarone della Valpolicella Classico 2015,Villa Girardi,2015,4.3,196,33.81,Red,amarone della valpolicella classico
Clos de Torribas Penedès Reserva Tempranillo 2011,Pinord,2011,3.4,196,7.75,Red,penedes
Spätburgunder Tradition 2016,Philipp Kuhn,2016,3.7,196,14.59,Red,pfalz
Brunello di Montalcino 2014,Tenuta CastelGiocondo,2014,4.2,1961,36.71,Red,brunello di montalcino
Valbuena 5º 2014,Vega Sicilia,2014,4.6,1965,131.6,Red,ribera del duero
Founders' Estate Zinfandel 2017,Beringer,2017,3.8,1969,11.99,Red,california
